4.40811,-8.142128,-1.878975
3.97656,-8.901908,-1.29969
4.277817,-8.899079,-1.637446
5.04021,-9.401611,-1.98954
5.62422,-9.220277,-2.457525
5.353425,-8.554988,-3.023055
4.990889,-8.737648,-2.490161
5.92326,-8.027998,-4.157055
5.34576,-7.606426,-4.764795
5.214195,-7.748068,-4.17669
5.663798,-8.319443,-3.561956
6.50076,-8.44957,-3.549315
6.794865,-8.013503,-4.725735
6.296493,-7.819766,-4.835777
-5.14668,-8.524647,-2.94042
-5.21073,-9.159583,-2.292255
-4.833465,-9.37127,-1.906905
-4.883598,-8.68012,-2.480061
-5.214195,-7.748068,-4.17669
-5.34576,-7.606426,-4.764795
-5.73006,-8.038087,-4.12671
-5.448326,-8.319256,-3.483346
-6.451515,-8.070305,-4.936155
-6.11436,-8.469735,-3.488625
-6.112473,-7.86733,-4.974751
-.296835,-8.724255,.29442
-.59367,-8.677842,.235095
-.83454,-9.545256,.318255
-.418582,-9.727641,.381734
0,-7.60202,.64113
0,-7.196295,.747705
-.266595,-7.126576,.718515
-.279417,-7.539047,.584613
0,-8.3892,.44415
0,-8.007733,.534555
-.28623,-7.937275,.456855
-.29565,-8.330333,.374591
-.73059,-4.687117,-8.9775
-.63483,-4.082835,-8.772225
-.317415,-4.129874,-8.779785
-.372757,-4.754121,-8.982549
-.943005,-5.901439,-9.36474
-.82635,-5.291387,-9.182775
-.413175,-5.323505,-9.167025
-.47457,-5.96664,-9.372137
-1.134735,-9.471018,.213255
-1.19406,-8.529378,.025095
-1.44543,-8.470473,-.051345
-1.44803,-9.409447,.155346
-1.770195,-7.799738,-.15183
-1.84359,-7.187896,-.175875
-2.154285,-7.089926,-.320565
-2.027507,-7.662427,-.264567
-4.02675,-7.476851,-1.494045
-4.12377,-6.721063,-1.718955
-4.27056,-6.688832,-1.8333
-4.210266,-7.510296,-1.686309
-2.17224,-9.152548,-.05376
-2.44272,-8.339746,-.349125
-2.70753,-8.329983,-.43995
-2.51262,-9.202916,-.200573
-2.67603,-7.603597,-.51345
-2.210565,-8.348558,-.29148
-2.456857,-7.632987,-.434774
-5.511765,-6.077515,-7.13433
-5.25378,-5.523852,-7.151235
-4.97196,-5.457287,-7.6692
-5.296179,-5.996643,-7.726788
-5.05722,-5.874978,-8.31075
-4.69014,-5.390709,-8.187165
-4.21869,-5.367189,-8.49198
-4.562605,-5.903379,-8.677671
-1.214955,-8.037236,.049035
-1.514951,-7.877193,-.058478
-4.800075,-7.277555,-2.644005
-4.78947,-6.540881,-2.681805
-4.868955,-6.449845,-3.1731
-4.909268,-7.202178,-3.141278
-.583065,-8.272329,.307125
-.57246,-7.866817,.379155
-.904155,-7.705961,.226065
-.914963,-8.12896,.173794
-2.944502,-7.584246,-.638654
-4.41273,-7.399358,-1.91331
-4.41735,-6.656588,-1.947645
-4.60341,-6.598735,-2.314725
-4.60592,-7.34019,-2.277658
-5.68071,-6.265583,-6.33171
-5.51754,-5.714748,-6.316695
-5.38566,-5.619306,-6.733964
-5.589558,-6.15631,-6.740227
-2.264115,-5.914457,-9.330615
-2.05842,-5.332755,-9.125655
-1.442385,-5.312065,-9.154215
-1.609723,-5.928,-9.354164
-4.058775,-5.889673,-9.01761
-3.74724,-5.34367,-8.796795
-2.90283,-5.338213,-8.961225
-3.174459,-5.920315,-9.180225
-5.015535,-7.12426,-3.62649
-4.94844,-6.358809,-3.664395
-5.040735,-6.240574,-4.246095
-5.127268,-7.000267,-4.207095
-5.21073,-6.039401,-5.14374
