-.635712,10.790304,4.847724
-.657422,10.872301,4.804632
-.790058,10.77614,4.834373
-.505798,10.887472,4.815844
-.484754,10.805687,4.858867
-.357707,10.903468,4.826913
-.337509,10.821734,4.869118
-.213495,10.919454,4.835941
-.193817,10.837983,4.876996
-.072731,10.933672,4.84227
-.054008,10.851531,4.883033
.064519,10.943793,4.846701
.082445,10.860692,4.887594
.198413,10.947876,4.850962
.215712,10.863246,4.892771
-1.090178,10.666905,4.841366
-1.113182,10.75067,4.797033
-1.255437,10.655106,4.814115
-.949479,10.763072,4.818613
-.927232,10.679691,4.862027
-.768692,10.693064,4.878044
-.615212,10.707185,4.89079
-.465108,10.722064,4.901722
-.318171,10.738023,4.911237
-.175283,10.753386,4.91873
-.036542,10.765244,4.924533
.09907,10.771819,4.929809
.230719,10.769237,4.935313
.344186,10.852215,4.898289
.358449,10.756807,4.94043
.469997,10.833639,4.904785
.483591,10.73633,4.946463
.593784,10.809509,4.90952
.60687,10.71097,4.950373
.715678,10.779829,4.911293
.728402,10.680498,4.951627
.835643,10.745658,4.911354
.848094,10.645746,4.951024
.954488,10.709666,4.909767
.966844,10.609676,4.949431
1.072715,10.673136,4.90733
1.084979,10.573205,4.947879
1.190652,10.638208,4.904431
1.202847,10.538594,4.946064
1.308524,10.604762,4.902737
1.320363,10.505389,4.945164
1.425751,10.573502,4.898675
1.437198,10.474416,4.941657
1.543055,10.544969,4.891734
1.554558,10.446486,4.934657
1.661032,10.518791,4.880788
1.672398,10.420485,4.923585
1.780038,10.49486,4.865443
1.790823,10.396444,4.907017
-1.232819,10.570106,4.858205
-1.401682,10.558338,4.824364
-1.068113,10.58227,4.884668
-.906039,10.595169,4.905622
-.748627,10.608116,4.922017
-.59575,10.621807,4.933794
-.445947,10.635993,4.944498
-.299683,10.650577,4.953756
-.158088,10.663608,4.961046
-.020231,10.673124,4.967199
.114279,10.676896,4.972646
.244728,10.672364,4.977513
.371768,10.658576,4.982069
.496415,10.637593,4.986922
.61929,10.612199,4.989151
.740433,10.581035,4.989975
.859873,10.546297,4.989465
.978636,10.510274,4.988604
1.096524,10.473941,4.987877
1.213957,10.4391,4.98751
1.331039,10.406209,4.986945
1.447806,10.376101,4.983454
1.564944,10.348795,4.976008
1.681694,10.322364,4.964934
1.798672,10.298423,4.947327
1.910385,10.374924,4.885707
1.917722,10.276882,4.925233
2.032874,10.356753,4.859709
2.04,10.258954,4.898285
2.158567,10.342039,4.828304
2.165705,10.244651,4.865916
2.287482,10.329701,4.79194
2.294076,10.232159,4.828667
-1.550863,10.46126,4.824435
-1.574057,10.547941,4.780865
-1.725165,10.451158,4.774967
-1.379096,10.471947,4.867467
-1.210993,10.483712,4.901227
-1.047022,10.495791,4.927897
-.885742,10.508233,4.949197
-.729026,10.520216,4.965803
-.576309,10.53297,4.977647
-.427087,10.545649,4.987657
-.282159,10.557962,4.997046
-.141762,10.568648,5.004441
-.004652,10.576522,5.010609
.128732,10.579106,5.01542
.25822,10.573531,5.019082
